port, timestamp,snr,signal,noise,ms
p1,1764316757.7584,-6.424,-63.76,-75.93,11.9
p1,1764316757.7599,-3.659,-63.77,-76.13,12.11
p1,1764316757.7749,-3.905,-58.75,-76.05,17.22
p1,1764316757.8534,5.499,-60.84,-76.46,15.5
p1,1764316757.8554,-3.888,-60.93,-75.73,14.66
p1,1764316757.8706,-5.134,-69.13,-76.28,6.218
p1,1764316757.8711,-5.128,-68.19,-75.52,6.445
p1,1764316757.8856,6.29,-56.86,-76.34,19.43
p1,1764316757.8866,-2.327,-56.99,-75.36,18.31
p1,1764316757.9024,-6.255,-68.68,-76.58,7.135
p1,1764316757.9029,4.203,-68.53,-75.8,6.365
p1,1764316757.9489,2.639,-59.67,-75.66,15.88
p1,1764316757.9944,-3.82,-54.9,-76,21.07
p1,1764316757.9964,5.862,-54.92,-76.55,21.6
p1,1764316758.0114,-7.133,-63.16,-76.15,12.77
p1,1764316758.0119,4.747,-63.56,-75.78,11.95
p1,1764316758.1189,-7.043,-66.28,-76.2,9.453
p1,1764316758.1206,5.51,-65.78,-75.36,9.077
p1,1764316758.1339,-7.946,-68.82,-75.9,6.136
p1,1764316758.1651,-5.213,-63.05,-76.18,12.92
p1,1764316758.1661,4.718,-63.04,-76.47,13.23
p1,1764316758.1954,3.828,-66.68,-75.62,8.352
p1,1764316758.1974,-5.536,-66.87,-76.62,9.262
p1,1764316758.2261,6.386,-64.07,-76.65,12.33
p1,1764316758.2281,-1.851,-63.97,-75.9,11.65
p1,1764316758.3639,4.74,-63.14,-75.64,12.25
p1,1764316758.3656,-7.459,-62.55,-75.87,13.12
p1,1764316758.3806,-4.72,-68.7,-76.39,6.872
p1,1764316758.4099,6.746,-65.92,-76.6,10.3
p1,1764316758.4104,5.208,-67.69,-76.06,7.691
p1,1764316758.4551,4.763,-65.66,-75.54,9.404
p1,1764316758.4556,-5.487,-65.76,-75.9,9.707
p1,1764316758.5759,-4.246,-68.18,-76.27,7.363
p1,1764316758.5906,4.505,-66.24,-75.97,9.235
p1,1764316758.5909,-4.61,-66.28,-75.47,8.626
p1,1764316758.6346,-3.123,-64.81,-75.61,10.42
p1,1764316758.6356,5.257,-65.26,-76.12,10.49
p1,1764316758.7244,-5.932,-67.63,-76.23,7.956
p1,1764316758.7694,4.254,-67.6,-75.5,7.135
p1,1764316758.7699,4.377,-68.28,-75.54,6.358
p1,1764316758.7986,-4.012,-67.38,-75.35,7.215
p1,1764316758.7994,5.569,-68.15,-75.77,6.788
p1,1764316758.8431,-5.18,-63.13,-75.82,12.45
p1,1764316758.8436,5.167,-63.23,-75.36,11.85
p1,1764316759.4509,-6.676,-69.77,-77.41,6.81
p1,1764316764.0761,-4.666,-64.95,-72.94,7.235
p1,1764316764.1199,-4.039,-64.76,-72.48,6.917
p1,1764316766.3907,3.537,-57.92,-68.96,10.69
p1,1764316766.4127,3.579,-57.94,-68.06,9.673
p1,1764316766.5299,3.552,-57.01,-68.22,10.86
p1,1764316766.6617,3.617,-57.59,-67.83,9.81
p1,1764316776.4901,3.561,-58.39,-77.16,18.72
p1,1764316776.5121,3.566,-58.18,-77.91,19.68
p1,1764316776.6294,3.563,-58.26,-78.24,19.93
p1,1764316776.7611,3.555,-58.22,-78.22,19.95
C,1764316778.989,4,0
p1,1764316786.5896,3.559,-58.02,-78.2,20.14
p1,1764316786.6116,3.56,-57.84,-77.64,19.76
p1,1764316786.7289,3.56,-58.05,-77.3,19.2
p1,1764316786.8606,3.555,-58.3,-78.69,20.35
p1,1764316796.6891,3.562,-57.93,-78.55,20.59
p1,1764316796.7111,3.56,-58.14,-78.28,20.09
p1,1764316796.8281,3.561,-58.14,-78.08,19.89
p1,1764316796.9601,3.553,-58.1,-78.41,20.27
G,1764316798,13.069091667,-16.747466667,19.8
C,1764316798.979,5,0
p1,1764316806.7886,3.559,-58.02,-77.26,19.18
p1,1764316806.8104,3.566,-58.02,-76.94,18.86
p1,1764316806.9276,3.559,-58.26,-78.22,19.92
p1,1764316807.0594,2.886,-66.6,-78.82,11.95
p1,1764316807.0596,3.565,-57.91,-77.46,19.49
p1,1764316816.8879,3.556,-58.27,-77.74,19.41
p1,1764316816.9098,3.559,-58.15,-78.27,20.08
p1,1764316817.0271,3.564,-58.09,-78.15,20.01
p1,1764316817.1589,3.564,-58.12,-77.96,19.8
C,1764316818.991,4,0
p1,1764316826.9874,3.555,-57.9,-77.46,19.51
p1,1764316827.0094,3.557,-57.69,-77.78,20.04
p1,1764316827.1266,3.554,-57.93,-77.45,19.47
p1,1764316827.2584,3.557,-57.99,-77.85,19.81
p1,1764316837.0868,3.551,-58.02,-77.65,19.58
p1,1764316837.1088,3.557,-57.86,-77.95,20.05
p1,1764316837.2261,3.553,-58.06,-78,19.9
p1,1764316837.3578,3.56,-58.18,-78.36,20.13
p1,1764316847.1863,3.557,-57.91,-78.06,20.11
p1,1764316847.2083,3.555,-58.06,-77.86,19.75
p1,1764316847.3253,3.55,-57.98,-77.63,19.61
p1,1764316847.4574,3.56,-58.02,-77.81,19.74
p1,1764316857.2858,3.552,-58.05,-77.62,19.52
p1,1764316857.3078,3.551,-58.28,-77.59,19.26
p1,1764316857.4248,3.555,-58.23,-77.46,19.18
p1,1764316857.5568,3.551,-58.26,-77.77,19.46
G,1764316858,13.069088333,-16.747468333,19.5
C,1764316858.99,5,0
p1,1764316867.3851,3.55,-58.33,-77.52,19.14
p1,1764316867.4071,3.552,-58.13,-77.94,19.76
p1,1764316867.5243,3.564,-58.06,-77.65,19.53
p1,1764316867.6561,3.558,-58.14,-78.14,19.96
p1,1764316877.4846,3.554,-58.01,-78.07,20.01
p1,1764316877.5066,3.556,-58.06,-78.28,20.17
p1,1764316877.6238,3.553,-58.06,-77.68,19.57
p1,1764316877.7556,3.559,-57.94,-77.56,19.58
C,1764316878.997,4,0
p1,1764316887.5841,3.549,-58.65,-78.27,19.58
p1,1764316887.6061,3.554,-58.47,-78.11,19.6
p1,1764316887.7233,3.553,-58.62,-77.53,18.85
p1,1764316887.8551,3.553,-58.16,-77.66,19.46
p1,1764316897.6836,3.55,-57.98,-78.06,20.03
p1,1764316897.7056,3.551,-58.03,-77.56,19.49
p1,1764316897.8226,3.556,-58.16,-77.15,18.94
p1,1764316897.9546,3.558,-58.21,-78.42,20.17
p1,1764316907.7831,3.554,-58.18,-77.44,19.2
p1,1764316907.8048,3.551,-58.14,-77.23,19.04
p1,1764316907.9221,3.552,-58.07,-78.45,20.34
p1,1764316908.0541,3.555,-58.05,-77.55,19.45
p1,1764316917.8826,3.55,-58.2,-77.82,19.58
p1,1764316917.9045,3.562,-58.26,-77.72,19.41
p1,1764316918.0215,3.563,-58.2,-78.26,20.02
p1,1764316918.1535,3.552,-57.94,-77.55,19.56
G,1764316918,13.069086667,-16.747461667,19.2
C,1764316918.98,5,0
p1,1764316927.9820,3.552,-58.09,-77.4,19.26
p1,1764316928.0038,3.548,-58.22,-77.81,19.54
p1,1764316928.1210,3.557,-58.08,-78.46,20.34
p1,1764316928.2528,3.557,-57.99,-77.41,19.37
p1,1764316938.0813,3.559,-57.86,-77.86,19.96
p1,1764316938.1033,3.559,-57.94,-78.3,20.32
p1,1764316938.2205,3.556,-58.15,-77.98,19.78
p1,1764316938.3523,3.548,-58.13,-77.4,19.21
C,1764316938.991,4,0
p1,1764316948.1808,3.552,-58.01,-77.59,19.53
p1,1764316948.2028,3.554,-57.98,-78.25,20.22
p1,1764316948.3200,3.549,-58.24,-78.67,20.39
p1,1764316948.4518,3.55,-58.12,-77.68,19.51
p1,1764316958.2803,3.545,-57.89,-78.2,20.27
p1,1764316958.3023,3.548,-58.08,-77.89,19.76
p1,1764316958.4195,3.552,-58.25,-77.84,19.55
p1,1764316958.5513,3.558,-58.02,-77.76,19.7
C,1764316959.004,5,0
p1,1764316968.3797,3.548,-58.15,-78.02,19.82
p1,1764316968.4018,3.553,-58.41,-77.46,19
p1,1764316968.5188,3.551,-58.06,-77.6,19.48
p1,1764316968.6508,3.549,-57.98,-77.36,19.33
p1,1764316978.4790,3.553,-58.14,-77.64,19.45
p1,1764316978.5010,3.554,-58.13,-77.84,19.66
p1,1764316978.6182,3.557,-58,-77.38,19.33
p1,1764316978.7500,3.549,-58.05,-77.23,19.13
G,1764316978,13.069086667,-16.747466667,19.1
p1,1764316988.5785,3.548,-58.22,-77.77,19.51
p1,1764316988.6005,3.557,-58.09,-77.6,19.46
p1,1764316988.7178,3.556,-58.27,-77.72,19.4
p1,1764316988.8495,3.548,-58.09,-78.5,20.37
p1,1764316998.6780,3.549,-58.34,-78.23,19.85
p1,1764316998.7000,3.547,-58.3,-78.34,20
p1,1764316998.8172,3.553,-58.66,-78.05,19.33
p1,1764316998.9490,3.551,-58.34,-77.64,19.25
C,1764316999.004,4,0
p1,1764317008.7775,3.549,-58.06,-78.09,19.99
p1,1764317008.7995,3.549,-57.92,-78.02,20.06
p1,1764317008.9165,3.552,-57.92,-77.67,19.71
p1,1764317009.0485,3.553,-58.08,-77.79,19.67
p1,1764317018.8770,3.545,-58.03,-78.15,20.08
p1,1764317018.8987,3.559,-58.08,-77.88,19.75
p1,1764317018.8990,4,-67.04,-78.9,11.57
C,1764317019.005,5,0
p1,1764317019.0160,3.558,-58,-78.01,19.97
p1,1764317019.1480,3.553,-58.23,-78.33,20.05
p1,1764317028.9762,3.551,-58.27,-76.99,18.66
p1,1764317028.9982,3.553,-58.02,-77.2,19.12
p1,1764317029.1155,3.55,-57.96,-78.18,20.18
p1,1764317029.2472,3.555,-57.89,-77.65,19.7
p1,1764317029.2475,-5.351,-67.19,-79.13,11.65
G,1764317038,13.069081667,-16.74747,19
C,1764317039.004,4,0
p1,1764317039.0757,3.546,-58.14,-78.4,20.22
p1,1764317039.0977,3.558,-58.56,-78.16,19.56
p1,1764317039.2150,3.55,-58.4,-77.78,19.34
p1,1764317039.3467,3.55,-58,-77.72,19.68
p1,1764317049.1752,3.551,-58.08,-78.39,20.26
p1,1764317049.1972,3.552,-57.9,-78.41,20.47
p1,1764317049.3145,3.558,-58.07,-77.72,19.6
p1,1764317049.4462,3.554,-58.01,-77.96,19.91
C,1764317057.359,4,0
C,1764317059.005,5,0
p1,1764317059.2747,3.552,-58.27,-78.25,19.93
p1,1764317059.2967,3.55,-58.29,-78.03,19.69
p1,1764317059.4137,3.553,-58.25,-77.61,19.3
p1,1764317059.5457,3.554,-58.17,-78.01,19.8
p1,1764317069.3742,3.552,-58.11,-77.74,19.58
p1,1764317069.3962,3.553,-58.05,-77.2,19.09
p1,1764317069.5132,3.545,-58.28,-77.69,19.36
p1,1764317069.6452,3.553,-58.4,-77.35,18.9
p1,1764317079.4734,3.551,-58.29,-77.52,19.18
p1,1764317079.4955,3.559,-58.33,-77.5,19.11
p1,1764317079.6127,3.553,-58.04,-78.46,20.38
p1,1764317079.7444,3.553,-58.25,-77.48,19.18
p1,1764317089.5729,3.543,-58.22,-78.14,19.88
p1,1764317089.5949,3.551,-58.26,-78.35,20.05
p1,1764317089.7122,3.548,-58.27,-77.44,19.11
p1,1764317089.8439,3.554,-58.19,-78.11,19.87
G,1764317098,13.069076667,-16.747473333,19.6
C,1764317099.004,4,0
p1,1764317099.6724,3.546,-58.14,-78.28,20.1
p1,1764317099.6944,3.555,-58.14,-77.99,19.81
p1,1764317099.8117,3.553,-58.16,-77.72,19.51
p1,1764317099.9434,3.555,-58.06,-78.09,19.99
p1,1764317109.7719,3.547,-57.9,-77.64,19.69
p1,1764317109.7939,3.548,-58.32,-77.42,19.04
p1,1764317109.9109,3.556,-58.16,-77.94,19.73
p1,1764317110.0429,3.554,-58.17,-77.84,19.62
p1,1764317119.8714,3.545,-58.46,-78.62,20.13
p1,1764317119.8932,3.554,-58.51,-78.03,19.47
p1,1764317119.8934,4,-67.37,-79.14,11.46
p1,1764317120.0104,3.55,-58.37,-77.63,19.22
p1,1764317120.1422,3.553,-58.11,-77.71,19.56
p1,1764317120.1424,4,-67.08,-79.28,11.93
p1,1764317129.9706,3.554,-57.95,-77.68,19.69
p1,1764317129.9927,3.55,-57.88,-78.32,20.4
p1,1764317130.1099,3.556,-58.21,-78.17,19.92
p1,1764317130.2417,3.549,-57.77,-77.85,20.04
C,1764317139.006,5,0
p1,1764317140.0701,3.552,-58.12,-77.61,19.44
p1,1764317140.0921,3.547,-58.35,-78.56,20.17
p1,1764317140.2094,3.551,-58.03,-77.42,19.34
p1,1764317140.3411,3.555,-58.09,-78.12,19.99
p1,1764317150.1696,3.549,-58.24,-77.7,19.41
p1,1764317150.1917,3.55,-58.16,-77.72,19.52
p1,1764317150.3086,4,-67.04,-79.06,11.74
p1,1764317150.3089,3.544,-58.4,-77.5,19.05
p1,1764317150.4406,3.549,-58.56,-78.01,19.4
G,1764317158,13.069075,-16.747475,18.5
C,1764317159.002,4,0
p1,1764317160.2691,3.549,-58.33,-77.6,19.21
p1,1764317160.2911,3.549,-58.11,-78.09,19.94
p1,1764317160.4081,3.543,-58.19,-77.46,19.21
p1,1764317160.5401,3.542,-57.92,-78.01,20.04
p1,1764317170.3684,3.547,-58.31,-77.64,19.28
p1,1764317170.3904,3.552,-58.02,-77.91,19.84
p1,1764317170.3906,4,-67.19,-78.59,11.08
p1,1764317170.5076,3.545,-58.14,-77.56,19.37
p1,1764317170.6394,4,-67.44,-78.74,10.97
p1,1764317170.6397,3.55,-57.94,-77.7,19.71
C,1764317179.004,5,0
p1,1764317180.4679,3.548,-58.35,-77.68,19.28
p1,1764317180.4899,3.558,-58.25,-77.75,19.44
p1,1764317180.6071,3.549,-58.07,-78.15,20.03
p1,1764317180.7389,3.554,-58.16,-77.22,19.01
p1,1764317190.5674,3.545,-58.18,-78.05,19.83
p1,1764317190.5894,3.557,-58.17,-77.41,19.19
p1,1764317190.7066,3.542,-57.88,-77.46,19.53
p1,1764317190.8384,3.55,-58.09,-77.67,19.54
C,1764317199.005,4,0
p1,1764317200.6669,3.542,-57.82,-78.78,20.93
p1,1764317200.6889,3.552,-58.09,-77.75,19.62
p1,1764317200.8059,4,-67.57,-79.12,11.24
p1,1764317200.8061,3.551,-58.27,-77.11,18.78
p1,1764317200.9379,3.545,-57.86,-77.66,19.75
p1,1764317210.7664,3.545,-58.02,-77.5,19.43
p1,1764317210.7884,3.554,-58.21,-77.84,19.59
p1,1764317210.9054,3.552,-57.96,-78.41,20.41
p1,1764317211.0373,3.547,-58.14,-77.61,19.42
G,1764317218,13.069078333,-16.747475,19.5
p1,1764317220.8656,3.55,-57.92,-77.35,19.38
p1,1764317220.8876,3.554,-57.86,-77.87,19.96
p1,1764317221.0049,3.547,-58.02,-78.25,20.19
p1,1764317221.1366,3.546,-58.11,-77.73,19.58
p1,1764317230.9651,3.54,-57.95,-77.99,20
p1,1764317230.9871,3.55,-57.91,-78.23,20.28
p1,1764317231.1044,3.541,-58.15,-78.65,20.46
p1,1764317231.2361,3.551,-58.07,-78.37,20.26
C,1764317239.007,5,0
p1,1764317241.0646,3.543,-58.21,-77.88,19.62
p1,1764317241.0866,3.55,-58.18,-77.92,19.69
p1,1764317241.2038,3.552,-58.16,-77.64,19.43
p1,1764317241.3356,3.549,-57.82,-78.14,20.28
p1,1764317251.1641,3.544,-58.1,-77.47,19.32
p1,1764317251.1861,3.554,-58.22,-77.95,19.69
p1,1764317251.3031,4,-67.29,-78.41,10.77
p1,1764317251.3033,3.549,-58.18,-77.25,19.02
p1,1764317251.4351,3.549,-58.23,-77.55,19.27
C,1764317259.004,4,0
p1,1764317261.2636,3.547,-58.33,-77.34,18.96
p1,1764317261.2856,3.548,-58.26,-78.5,20.2
p1,1764317261.4026,3.547,-57.86,-77.85,19.95
p1,1764317261.5346,3.54,-57.93,-77.15,19.17
p1,1764317271.3628,3.54,-58.21,-77.48,19.23
p1,1764317271.3848,3.544,-58.11,-77.46,19.29
p1,1764317271.5021,3.543,-57.96,-78.25,20.25
p1,1764317271.6338,3.547,-58.2,-78.37,20.13
p1,1764317271.6341,4,-66.88,-78.97,11.82
G,1764317278,13.069076667,-16.747476667,19.4
p1,1764317281.4623,3.534,-58.02,-78.76,20.7
p1,1764317281.4843,3.55,-58.21,-77.88,19.63
p1,1764317281.6016,3.543,-58.34,-78.25,19.86
p1,1764317281.7333,3.543,-57.93,-78.46,20.49
p1,1764317291.5618,3.539,-58.12,-77.57,19.4
p1,1764317291.5838,3.541,-58,-77.84,19.8
p1,1764317291.7011,3.543,-58.15,-77.96,19.77
p1,1764317291.8328,3.546,-58.15,-78.09,19.9
C,1764317299.007,5,0
p1,1764317301.6613,3.538,-58,-78.11,20.06
p1,1764317301.6833,3.547,-58.23,-77.79,19.51
p1,1764317301.8003,4,-67.63,-78.98,11.02
p1,1764317301.8005,3.544,-58.26,-77.61,19.3
p1,1764317301.9323,3.544,-57.94,-77.71,19.72
p1,1764317311.7608,3.54,-58.3,-77.67,19.31
p1,1764317311.7826,3.536,-58.25,-77.78,19.48
p1,1764317311.8998,3.54,-58.14,-78.12,19.94
p1,1764317312.0318,3.546,-58.45,-77.55,19.04
C,1764317319.005,4,0
p1,1764317321.8600,3.543,-58.52,-77.21,18.63
p1,1764317321.8820,3.548,-58.5,-76.83,18.26
p1,1764317321.9993,3.539,-58.72,-78.46,19.69
p1,1764317322.1310,3.53,-58.56,-77.84,19.23
p1,1764317331.9595,3.54,-58.2,-77.15,18.9
p1,1764317331.9815,3.539,-58.09,-77.94,19.81
p1,1764317332.0988,3.54,-58.08,-78.07,19.95
p1,1764317332.2305,3.544,-58.5,-77.9,19.35
G,1764317338,13.069075,-16.747475,19.4
C,1764317339.007,5,0
p1,1764317342.0590,3.536,-58.14,-77.68,19.49
p1,1764317342.0810,3.535,-58.14,-77.94,19.76
p1,1764317342.1983,3.536,-58.56,-77.68,19.07
p1,1764317342.3300,3.534,-58.17,-78.25,20.03
p1,1764317352.1585,3.534,-58.3,-77.61,19.26
p1,1764317352.1805,3.526,-58.33,-77.78,19.41
p1,1764317352.2975,3.538,-58.38,-78.08,19.65
p1,1764317352.4295,3.539,-58.24,-77.72,19.43
C,1764317359.004,4,0
p1,1764317362.2578,5.423,-67.56,-79.56,11.71
p1,1764317362.2580,3.537,-58.21,-77.25,18.99
p1,1764317362.2798,3.537,-58.28,-77.69,19.36
p1,1764317362.3970,3.535,-58.29,-77.79,19.45
p1,1764317362.5288,3.537,-58.3,-77.47,19.12
p1,1764317362.5290,5.275,-67.69,-79.2,11.19
p1,1764317372.3573,3.538,-58.6,-78.06,19.41
p1,1764317372.3793,3.536,-58.51,-77.8,19.24
p1,1764317372.4965,3.527,-58.19,-78.19,19.96
p1,1764317372.6283,3.534,-58.25,-77.96,19.66
p1,1764317382.4568,3.526,-58.2,-77.59,19.34
p1,1764317382.4788,3.538,-58.32,-78.11,19.75
p1,1764317382.5960,3.531,-58.37,-77.82,19.4
p1,1764317382.7278,3.531,-58.08,-78.14,20.02
p1,1764317392.5563,3.53,-58.08,-78.23,20.11
p1,1764317392.5782,3.534,-57.98,-78.45,20.44
p1,1764317392.6952,3.528,-58.2,-77.47,19.22
p1,1764317392.8273,3.529,-58.17,-77.92,19.7
G,1764317398,13.069075,-16.747473333,19.4
C,1764317399.004,5,0
p1,1764317402.6557,3.53,-58.48,-78.1,19.57
p1,1764317402.6777,3.528,-58.53,-77.41,18.83
p1,1764317402.7947,3.525,-58.48,-77.61,19.07
p1,1764317402.9267,3.53,-58.2,-77.5,19.25
p1,1764317412.7550,3.526,-58.46,-77.24,18.72
p1,1764317412.7770,3.533,-57.96,-78.12,20.11
p1,1764317412.8943,3.529,-58.08,-78.04,19.91
p1,1764317413.0260,3.532,-58.39,-77.94,19.5
C,1764317419.004,4,0
p1,1764317422.8545,3.526,-58.19,-77.88,19.64
p1,1764317422.8765,3.527,-58.1,-77.35,19.2
p1,1764317422.9937,3.522,-58.12,-77.33,19.16
p1,1764317423.1255,3.53,-58.21,-77.84,19.58
p1,1764317432.9540,3.526,-58.21,-77.81,19.55
p1,1764317432.9760,3.53,-58.09,-78.55,20.42
p1,1764317433.0932,3.525,-58.3,-78.33,19.98
p1,1764317433.2250,3.528,-58.06,-77.83,19.72
C,1764317439.005,5,0
p1,1764317443.0535,3.528,-58.6,-78.69,20.05
p1,1764317443.0755,3.527,-58.32,-77.09,18.71
p1,1764317443.1925,3.523,-58.47,-77.57,19.05
p1,1764317443.3245,3.528,-58.22,-77.75,19.49
p1,1764317453.1530,3.525,-58.05,-77.39,19.29
p1,1764317453.1747,3.523,-57.94,-77.47,19.48
p1,1764317453.2920,3.519,-58.1,-77.1,18.95
p1,1764317453.4237,3.527,-58.12,-77.77,19.6
G,1764317458,13.069076667,-16.747473333,19.4
p1,1764317463.2522,3.523,-58.24,-77.7,19.41
p1,1764317463.2742,3.523,-58.1,-77.21,19.06
p1,1764317463.3915,3.527,-58.47,-77.45,18.92
p1,1764317463.5232,3.53,-58.47,-78.48,19.96
p1,1764317473.3517,3.523,-58.1,-77.3,19.15
p1,1764317473.3737,3.522,-58.42,-77.5,19.03
p1,1764317473.4909,3.526,-58.33,-77.48,19.1
p1,1764317473.6227,3.525,-57.97,-77.29,19.26
C,1764317479.004,4,0
p1,1764317483.4512,3.521,-58.07,-78.06,19.95
p1,1764317483.4732,3.525,-58.32,-77.01,18.63
p1,1764317483.5904,3.52,-58.14,-76.88,18.68
p1,1764317483.7222,3.522,-58.26,-77.4,19.09
p1,1764317493.5507,3.521,-58.22,-77.9,19.64
p1,1764317493.5727,3.526,-58.06,-77.56,19.45
p1,1764317493.6897,3.519,-58.27,-78.15,19.83
p1,1764317493.8217,3.523,-58.3,-77.23,18.87
C,1764317499.004,5,0
p1,1764317503.6499,3.519,-58.18,-76.9,18.66
p1,1764317503.6719,3.521,-58.28,-77,18.66
p1,1764317503.7892,3.524,-58.32,-77.75,19.38
p1,1764317503.9209,3.524,-58.31,-77.19,18.82
p1,1764317513.7494,3.522,-58.16,-77.28,19.06
p1,1764317513.7714,3.529,-58.24,-77.37,19.08
p1,1764317513.8887,3.522,-58.3,-78.21,19.86
p1,1764317514.0204,3.525,-58.07,-76.88,18.75
G,1764317518,13.069075,-16.747471667,19.4
C,1764317519.004,4,0
p1,1764317523.8489,3.523,-58.26,-77.79,19.48
p1,1764317523.8709,3.52,-58.22,-77.89,19.62
p1,1764317523.9882,3.521,-58.2,-77.56,19.31
p1,1764317524.1199,3.521,-58.21,-77.27,19
p1,1764317533.9484,3.518,-58.39,-77.17,18.72
p1,1764317533.9704,3.517,-57.87,-76.66,18.73
p1,1764317534.0874,3.518,-58.29,-78.29,19.95
p1,1764317534.2194,3.519,-58.11,-77.49,19.33
p1,1764317544.0477,3.514,-58.31,-77.01,18.64
p1,1764317544.0697,3.521,-58.17,-77.12,18.89
p1,1764317544.1869,3.521,-58.16,-77.86,19.65
p1,1764317544.3187,3.524,-58.17,-77.38,19.16
p1,1764317554.1471,3.515,-58.07,-77,18.87
p1,1764317554.1691,3.524,-58.41,-77.33,18.86
p1,1764317554.2864,3.517,-58.27,-78.42,20.11
p1,1764317554.4182,3.517,-58.28,-77.78,19.45
C,1764317559.004,5,0
p1,1764317564.2467,3.519,-58.31,-77.48,19.12
p1,1764317564.2686,3.523,-58.39,-77.18,18.73
p1,1764317564.3859,3.516,-58.38,-76.67,18.23
p1,1764317564.5176,3.52,-58.09,-77.72,19.58
p1,1764317574.3461,3.521,-58.17,-77.58,19.36
p1,1764317574.3681,3.521,-58.14,-77.39,19.2
p1,1764317574.4851,3.517,-58.22,-77.44,19.17
p1,1764317574.6171,3.527,-58.27,-77.24,18.91
G,1764317578,13.069073333,-16.747473333,19.3
C,1764317579.004,4,0
p1,1764317584.4454,3.516,-58.26,-76.36,18.03
p1,1764317584.4674,3.521,-58.16,-76.96,18.74
p1,1764317584.4676,-4.717,-67.1,-78.33,10.89
p1,1764317584.5846,3.519,-57.86,-77.02,19.1
p1,1764317584.7164,3.518,-58.32,-77.2,18.82
p1,1764317594.5449,3.516,-58.08,-77.3,19.18
p1,1764317594.5669,3.516,-58.27,-77.21,18.89
p1,1764317594.6841,3.519,-58.17,-78.77,20.56
p1,1764317594.8159,3.521,-58.16,-77.36,19.15
p1,1764317604.6444,3.517,-58.06,-77.38,19.27
p1,1764317604.6664,3.515,-58.19,-77.38,19.14
p1,1764317604.7836,3.522,-58.18,-77.56,19.33
p1,1764317604.9154,3.515,-58.04,-76.53,18.43
p1,1764317614.7439,3.521,-58.13,-77.39,19.21
p1,1764317614.7659,3.52,-58.26,-77.1,18.79
p1,1764317614.8829,3.514,-58.41,-77.64,19.18
p1,1764317615.0149,3.52,-58.26,-77.72,19.42
C,1764317619.007,5,0
p1,1764317624.8434,3.515,-58.29,-77.2,18.85
p1,1764317624.8654,3.518,-58.57,-76.6,17.95
p1,1764317624.9824,3.516,-58.44,-77.34,18.85
p1,1764317625.1141,4.758,-67.93,-78.7,10.39
p1,1764317625.1144,3.52,-58.5,-77.22,18.66
p1,1764317634.9426,3.515,-58.7,-76.43,17.65
p1,1764317634.9646,3.516,-58.43,-75.93,17.43
p1,1764317635.0819,3.515,-58.35,-77.32,18.91
p1,1764317635.2136,3.514,-58.42,-76.79,18.31
G,1764317638,13.069071667,-16.747473333,19.1
C,1764317639.004,4,0
p1,1764317645.0421,3.516,-57.95,-76.96,18.95
p1,1764317645.0641,3.517,-58.12,-77.54,19.38
p1,1764317645.1813,3.516,-58.16,-76.7,18.48
p1,1764317645.3131,3.517,-58.18,-76.91,18.67
p1,1764317655.1416,3.516,-58.16,-77.02,18.8
p1,1764317655.1636,3.514,-57.89,-77.18,19.24
p1,1764317655.2808,3.523,-58.29,-77.32,18.97
p1,1764317655.4126,3.517,-58.37,-76.61,18.17
C,1764317657.828,4,0
C,1764317659.005,5,0
p1,1764317665.2411,3.512,-58.66,-77.05,18.32
p1,1764317665.2631,3.521,-58.71,-76.36,17.57
p1,1764317665.3801,3.521,-57.66,-75.98,18.26
p1,1764317665.5118,4.725,-67.59,-77.66,9.619
p1,1764317665.5121,3.518,-58.25,-77.33,19.02
p1,1764317675.3403,3.52,-57.87,-75,17.04
p1,1764317675.3623,3.51,-57.9,-75.7,17.74
p1,1764317675.4796,3.517,-58.29,-75.58,17.2
p1,1764317675.6113,3.514,-57.83,-75.34,17.43
C,1764317679.004,4,0
p1,1764317685.4398,3.518,-58.61,-74.04,15.3
p1,1764317685.4618,3.52,-58.55,-74.24,15.57
p1,1764317685.5791,3.514,-58.52,-75.2,16.58
p1,1764317685.7108,3.521,-58.08,-75.12,16.96
p1,1764317695.5393,3.52,-58.33,-76.85,18.46
p1,1764317695.5613,3.516,-58.14,-77,18.81
p1,1764317695.6786,3.517,-58.55,-76.76,18.15
p1,1764317695.8103,3.516,-58.2,-76.8,18.55
G,1764317698,13.069071667,-16.747471667,19.1
p1,1764317705.6388,3.517,-58.59,-76.86,18.21
p1,1764317705.6608,3.52,-58.05,-76.94,18.82
p1,1764317705.7778,3.519,-58.03,-76.91,18.82
p1,1764317705.9098,3.51,-58.23,-76.64,18.34
p1,1764317715.7381,3.517,-58.17,-76.13,17.88
p1,1764317715.7600,3.519,-58.28,-76.57,18.23
p1,1764317715.8773,3.515,-58.47,-77.83,19.31
p1,1764317716.0090,3.514,-58.24,-77.24,18.94
C,1764317719.007,5,0
p1,1764317725.8375,3.513,-57.93,-78.16,20.19
p1,1764317725.8595,3.516,-58.22,-77.58,19.31
p1,1764317725.9768,3.517,-58.28,-76.92,18.58
p1,1764317726.1086,3.51,-58.39,-77.31,18.86
p1,1764317735.9370,3.514,-58.05,-76.54,18.43
p1,1764317735.9590,3.521,-58.06,-76.47,18.35
p1,1764317736.0763,3.515,-58.24,-76.86,18.55
p1,1764317736.2080,3.513,-57.92,-76.91,18.94
C,1764317739.005,4,0
